GRAPH_ID,OUTLET_ID,RAIN_START,RAIN_END,HYDRO_START,PEAK_TIME,HYDRO_END,SAMPLE_START,SAMPLE_END,EVENT_TYPE,EVENT_GRADE,COMPOUND_EVENT,PEAK_COUNT,SOURCE_RAIN_EVENT_IDS,SOURCE_RAIN_EVENT_COUNT,BASIN_ID,SOURCE_HYDRO_END,TIME_CONTRACT_STATUS,TIME_CONTRACT_ACTION,TIME_CONTRACT_REASON,EVENT_ID,SOURCE_EVENT_IDS,SOURCE_EVENT_COUNT,EVENT_MERGE_STATUS,SPLIT,SPLIT_REASON,EVENT_YEAR
B020,612E1940,2022-07-07 07:00:00,2022-07-07 17:00:00,2022-07-07 16:00:00,2022-07-07 19:00:00,2022-07-08 08:00:00,2022-07-05 07:00:00,2022-07-09 17:00:00,HYDRO_FLOOD,A,False,1,B020_R00030,1,B020,2022-07-08 08:00:00,UNCHANGED,NONE,,B020_F0012,B020_F0012,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B032,614E1550,2022-07-17 07:00:00,2022-07-17 21:00:00,2022-07-17 12:00:00,2022-07-17 15:00:00,2022-07-18 20:00:00,2022-07-15 07:00:00,2022-07-19 21:00:00,HYDRO_FLOOD,A,False,1,B032_R00057,1,B032,2022-07-18 20:00:00,UNCHANGED,NONE,,B032_F0015,B032_F0015,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B013,611E2820,2022-07-17 15:00:00,2022-07-18 08:00:00,2022-07-18 04:00:00,2022-07-18 06:00:00,2022-07-19 05:00:00,2022-07-15 15:00:00,2022-07-20 08:00:00,HYDRO_FLOOD,A,False,1,B013_R00048,1,B013,2022-07-19 05:00:00,UNCHANGED,NONE,,B013_F0005,B013_F0005,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B006,61116100,2022-07-17 07:00:00,2022-07-18 08:00:00,2022-07-18 04:00:00,2022-07-19 14:00:00,,2022-07-15 07:00:00,2022-07-20 08:00:00,HYDRO_FLOOD,B,False,1,B006_R00049,1,B006,,UNCHANGED,NONE,,B006_F0014,B006_F0014,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B033,61510100,2022-07-18 07:00:00,2022-07-18 08:00:00,2022-07-18 08:00:00,2022-07-20 08:00:00,,2022-07-16 07:00:00,2022-07-20 08:00:00,HYDRO_FLOOD,B,False,1,B033_R00087,1,B033,,UNCHANGED,NONE,,B033_F0011,B033_F0011,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B033,61510100,2022-07-20 07:00:00,2022-07-20 08:00:00,2022-07-20 08:00:00,2022-07-20 12:00:00,2022-07-21 10:00:00,2022-07-18 07:00:00,2022-07-22 08:00:00,HYDRO_FLOOD,A,False,1,B033_R00089,1,B033,2022-07-21 10:00:00,UNCHANGED,NONE,,B033_F0012,B033_F0012,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B022,612E2800,2022-07-21 15:00:00,2022-07-21 23:00:00,2022-07-21 21:00:00,2022-07-21 23:00:00,2022-07-22 15:00:00,2022-07-19 15:00:00,2022-07-23 23:00:00,HYDRO_FLOOD,A,False,1,B022_R00056,1,B022,2022-07-22 15:00:00,UNCHANGED,NONE,,B022_F0012,B022_F0012,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B014,611E2920,2022-07-28 13:00:00,2022-07-28 19:00:00,2022-07-28 15:00:00,2022-07-28 19:00:00,2022-07-29 00:00:00,2022-07-26 13:00:00,2022-07-30 19:00:00,HYDRO_FLOOD,A,False,1,B014_R00050,1,B014,2022-07-29 00:00:00,UNCHANGED,NONE,,B014_F0004,B014_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B006,61116100,2022-07-29 07:00:00,2022-07-29 19:00:00,2022-07-29 15:00:00,2022-07-29 17:00:00,2022-07-30 19:00:00,2022-07-27 07:00:00,2022-07-31 19:00:00,HYDRO_FLOOD,A,False,1,B006_R00051,1,B006,2022-07-30 19:00:00,UNCHANGED,NONE,,B006_F0015,B006_F0015,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B017,611H1650,2022-07-30 07:00:00,2022-07-30 17:00:00,2022-07-30 11:00:00,2022-07-30 17:00:00,2022-07-30 21:00:00,2022-07-28 07:00:00,2022-08-01 17:00:00,HYDRO_FLOOD,A,False,1,B017_R00069,1,B017,2022-07-30 21:00:00,UNCHANGED,NONE,,B017_F0008,B017_F0008,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B004,61110900,2022-08-07 07:00:00,2022-08-10 12:00:00,2022-08-07 16:00:00,2022-08-08 08:00:00,,2022-08-05 07:00:00,2022-08-12 12:00:00,HYDRO_FLOOD,B,False,1,B004_R00057,1,B004,,UNCHANGED,NONE,,B004_F0006,B004_F0006,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B033,61510100,2022-08-25 07:00:00,2022-08-25 08:00:00,2022-08-25 08:00:00,2022-08-25 08:00:00,2022-08-26 10:00:00,2022-08-23 07:00:00,2022-08-27 08:00:00,HYDRO_FLOOD,A,False,1,B033_R00093,1,B033,2022-08-26 10:00:00,UNCHANGED,NONE,,B033_F0013,B033_F0013,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B003,61109600,2022-10-09 02:00:00,2022-10-10 10:00:00,2022-10-10 01:00:00,2022-10-10 03:00:00,2022-10-11 12:00:00,2022-10-07 02:00:00,2022-10-12 10:00:00,HYDRO_FLOOD,A,False,1,B003_R00066,1,B003,2022-10-11 12:00:00,UNCHANGED,NONE,,B003_F0017,B003_F0017,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B033,61510100,2022-11-19 01:00:00,2022-11-19 08:00:00,2022-11-19 11:00:00,2022-11-19 12:00:00,2022-11-19 17:00:00,2022-11-17 01:00:00,2022-11-21 08:00:00,HYDRO_FLOOD,A,False,1,B033_R00099,1,B033,2022-11-19 17:00:00,UNCHANGED,NONE,,B033_F0014,B033_F0014,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2022
B003,61109600,2023-01-08 07:00:00,2023-01-10 08:00:00,2023-01-09 03:00:00,2023-01-09 04:00:00,2023-01-10 20:00:00,2023-01-06 07:00:00,2023-01-12 08:00:00,HYDRO_FLOOD,A,False,1,B003_R00071,1,B003,2023-01-10 20:00:00,UNCHANGED,NONE,,B003_F0018,B003_F0018,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B006,61116100,2023-02-10 02:00:00,2023-02-13 17:00:00,2023-02-10 08:00:00,2023-02-12 04:00:00,,2023-02-08 02:00:00,2023-02-15 17:00:00,HYDRO_FLOOD,B,False,1,B006_R00061,1,B006,,UNCHANGED,NONE,,B006_F0016,B006_F0016,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B017,611H1650,2023-03-11 21:00:00,2023-03-14 00:00:00,2023-03-12 03:00:00,2023-03-12 12:00:00,2023-03-13 03:00:00,2023-03-09 21:00:00,2023-03-16 00:00:00,HYDRO_FLOOD,A,False,1,B017_R00088,1,B017,2023-03-13 03:00:00,UNCHANGED,NONE,,B017_F0009,B017_F0009,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B024,613E1540,2023-03-16 03:00:00,2023-03-17 08:00:00,2023-03-16 22:00:00,2023-03-17 06:00:00,,2023-03-14 03:00:00,2023-03-19 08:00:00,HYDRO_FLOOD,B,False,1,B024_R00075,1,B024,,UNCHANGED,NONE,,B024_F0012,B024_F0012,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B031,61402050,2023-03-16 05:00:00,2023-03-20 17:00:00,2023-03-16 21:00:00,2023-03-18 16:00:00,2023-03-20 04:00:00,2023-03-14 05:00:00,2023-03-22 17:00:00,HYDRO_FLOOD,B,True,2,B031_R00100;B031_R00101,2,B031,,UNCHANGED,NONE,,B031_F0016,B031_F0016;B031_F0017,2,MERGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B032,614E1550,2023-03-16 05:00:00,2023-03-17 10:00:00,2023-03-16 21:00:00,2023-03-18 17:00:00,,2023-03-14 05:00:00,2023-03-19 10:00:00,HYDRO_FLOOD,B,False,1,B032_R00070,1,B032,,UNCHANGED,NONE,,B032_F0016,B032_F0016,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B031,61402050,2023-03-21 19:00:00,2023-03-22 13:00:00,2023-03-22 01:00:00,2023-03-22 04:00:00,,2023-03-19 19:00:00,2023-03-24 13:00:00,HYDRO_FLOOD,B,False,1,B031_R00102,1,B031,,UNCHANGED,NONE,,B031_F0018,B031_F0018,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B032,614E1550,2023-03-21 23:00:00,2023-03-22 11:00:00,2023-03-22 01:00:00,2023-03-22 06:00:00,,2023-03-19 23:00:00,2023-03-24 11:00:00,HYDRO_FLOOD,B,False,1,B032_R00071,1,B032,,UNCHANGED,NONE,,B032_F0017,B032_F0017,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B014,611E2920,2023-03-23 00:00:00,2023-03-24 13:00:00,2023-03-23 11:00:00,2023-03-23 14:00:00,2023-03-23 18:00:00,2023-03-21 00:00:00,2023-03-26 13:00:00,HYDRO_FLOOD,A,False,1,B014_R00058,1,B014,2023-03-23 18:00:00,UNCHANGED,NONE,,B014_F0005,B014_F0005,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B026,613E2680,2023-03-23 00:00:00,2023-03-24 18:00:00,2023-03-23 06:00:00,2023-03-23 16:00:00,2023-03-25 05:00:00,2023-03-21 00:00:00,2023-03-26 18:00:00,HYDRO_FLOOD,A,False,1,B026_R00094,1,B026,2023-03-25 05:00:00,UNCHANGED,NONE,,B026_F0001,B026_F0001,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B001,61105000,2023-03-28 07:00:00,2023-03-29 19:00:00,2023-03-28 21:00:00,2023-03-29 03:00:00,2023-03-29 08:00:00,2023-03-26 07:00:00,2023-03-31 19:00:00,HYDRO_FLOOD,A,False,1,B001_R00128,1,B001,2023-03-29 08:00:00,UNCHANGED,NONE,,B001_F0004,B001_F0004,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B025,613E2580,2023-04-02 20:00:00,2023-04-04 14:00:00,2023-04-03 02:00:00,2023-04-04 01:00:00,2023-04-05 01:00:00,2023-03-31 20:00:00,2023-04-06 14:00:00,HYDRO_FLOOD,B,True,2,B025_R00041;B025_R00042,2,B025,,UNCHANGED,NONE,,B025_F0013,B025_F0013;B025_F0014,2,MERGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B034,61711890,2023-04-02 10:00:00,2023-04-07 19:00:00,2023-04-03 08:00:00,2023-04-04 04:00:00,2023-04-05 23:00:00,2023-03-31 10:00:00,2023-04-09 19:00:00,HYDRO_FLOOD,A,False,1,B034_R00022,1,B034,2023-04-05 23:00:00,UNCHANGED,NONE,,B034_F0008,B034_F0008,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B026,613E2680,2023-04-02 21:00:00,2023-04-06 10:00:00,2023-04-04 03:00:00,2023-04-04 11:00:00,2023-04-05 08:00:00,2023-03-31 21:00:00,2023-04-08 10:00:00,HYDRO_FLOOD,A,False,1,B026_R00095,1,B026,2023-04-05 08:00:00,UNCHANGED,NONE,,B026_F0002,B026_F0002,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B033,61510100,2023-04-03 17:00:00,2023-04-05 08:00:00,2023-04-04 06:00:00,2023-04-04 12:00:00,,2023-04-01 17:00:00,2023-04-07 08:00:00,HYDRO_FLOOD,B,False,1,B033_R00111,1,B033,,UNCHANGED,NONE,,B033_F0015,B033_F0015,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B025,613E2580,2023-04-13 15:00:00,2023-04-14 18:00:00,2023-04-14 00:00:00,2023-04-14 04:00:00,2023-04-15 17:00:00,2023-04-11 15:00:00,2023-04-16 18:00:00,HYDRO_FLOOD,A,False,1,B025_R00044,1,B025,2023-04-15 17:00:00,UNCHANGED,NONE,,B025_F0015,B025_F0015,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B020,612E1940,2023-04-13 21:00:00,2023-04-14 16:00:00,2023-04-14 06:00:00,2023-04-14 11:00:00,2023-04-15 13:00:00,2023-04-11 21:00:00,2023-04-16 16:00:00,HYDRO_FLOOD,A,False,1,B020_R00033,1,B020,2023-04-15 13:00:00,UNCHANGED,NONE,,B020_F0013,B020_F0013,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B033,61510100,2023-04-13 23:00:00,2023-04-15 08:00:00,2023-04-14 06:00:00,2023-04-14 11:00:00,2023-04-16 10:00:00,2023-04-11 23:00:00,2023-04-17 08:00:00,HYDRO_FLOOD,A,False,1,B033_R00116,1,B033,2023-04-16 10:00:00,UNCHANGED,NONE,,B033_F0016,B033_F0016,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B019,612E1060,2023-04-14 06:00:00,2023-04-14 20:00:00,2023-04-14 08:00:00,2023-04-14 12:00:00,2023-04-16 09:00:00,2023-04-12 06:00:00,2023-04-16 20:00:00,HYDRO_FLOOD,A,False,1,B019_R00083,1,B019,2023-04-16 09:00:00,UNCHANGED,NONE,,B019_F0014,B019_F0014,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B022,612E2800,2023-04-14 00:00:00,2023-04-15 10:00:00,2023-04-14 12:00:00,2023-04-14 15:00:00,,2023-04-12 00:00:00,2023-04-17 10:00:00,HYDRO_FLOOD,B,False,1,B022_R00077,1,B022,,UNCHANGED,NONE,,B022_F0013,B022_F0013,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B007,611E0470,2023-04-14 07:00:00,2023-04-15 08:00:00,2023-04-14 10:00:00,2023-04-15 11:00:00,2023-04-16 00:00:00,2023-04-12 07:00:00,2023-04-17 08:00:00,HYDRO_FLOOD,B,True,2,B007_R00094;B007_R00095,2,B007,,UNCHANGED,NONE,,B007_F0008,B007_F0008;B007_F0009,2,MERGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B013,611E2820,2023-04-14 02:00:00,2023-04-15 08:00:00,2023-04-14 05:00:00,2023-04-16 02:00:00,,2023-04-12 02:00:00,2023-04-17 08:00:00,HYDRO_FLOOD,B,False,1,B013_R00066,1,B013,,UNCHANGED,NONE,,B013_F0006,B013_F0006,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B018,611H2032,2023-04-14 03:00:00,2023-04-14 07:00:00,2023-04-14 05:00:00,2023-04-16 03:00:00,,2023-04-12 03:00:00,2023-04-16 07:00:00,HYDRO_FLOOD,B,False,1,B018_R00043,1,B018,,UNCHANGED,NONE,,B018_F0005,B018_F0005,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B020,612E1940,2023-04-18 03:00:00,2023-04-19 09:00:00,2023-04-18 06:00:00,2023-04-18 11:00:00,2023-04-18 23:00:00,2023-04-16 03:00:00,2023-04-21 09:00:00,HYDRO_FLOOD,A,False,1,B020_R00034,1,B020,2023-04-18 23:00:00,UNCHANGED,NONE,,B020_F0014,B020_F0014,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B013,611E2820,2023-04-17 20:00:00,2023-04-19 08:00:00,2023-04-18 15:00:00,2023-04-18 22:00:00,2023-04-20 06:00:00,2023-04-15 20:00:00,2023-04-21 08:00:00,HYDRO_FLOOD,A,False,1,B013_R00067,1,B013,2023-04-20 06:00:00,UNCHANGED,NONE,,B013_F0007,B013_F0007,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B011,611E2536,2023-04-18 05:00:00,2023-04-19 08:00:00,2023-04-18 14:00:00,2023-04-19 01:00:00,2023-04-19 20:00:00,2023-04-16 05:00:00,2023-04-21 08:00:00,HYDRO_FLOOD,A,False,1,B011_R00058,1,B011,2023-04-19 20:00:00,UNCHANGED,NONE,,B011_F0006,B011_F0006,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B023,613E1450,2023-04-18 00:00:00,2023-04-19 17:00:00,2023-04-18 13:00:00,2023-04-19 04:00:00,2023-04-19 19:00:00,2023-04-16 00:00:00,2023-04-21 17:00:00,HYDRO_FLOOD,A,False,1,B023_R00066,1,B023,2023-04-19 19:00:00,UNCHANGED,NONE,,B023_F0006,B023_F0006,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B007,611E0470,2023-04-18 23:00:00,2023-04-19 16:00:00,2023-04-19 01:00:00,2023-04-19 06:00:00,2023-04-20 03:00:00,2023-04-16 23:00:00,2023-04-21 16:00:00,HYDRO_FLOOD,A,False,1,B007_R00096,1,B007,2023-04-20 03:00:00,UNCHANGED,NONE,,B007_F0010,B007_F0010,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B028,613G1535,2023-04-18 03:00:00,2023-04-18 10:00:00,2023-04-18 05:00:00,2023-04-19 12:00:00,,2023-04-16 03:00:00,2023-04-20 10:00:00,HYDRO_FLOOD,B,False,1,B028_R00096,1,B028,,UNCHANGED,NONE,,B028_F0008,B028_F0008,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B003,61109600,2023-04-21 07:00:00,2023-04-21 23:00:00,2023-04-21 20:00:00,2023-04-21 23:00:00,2023-04-22 07:00:00,2023-04-19 07:00:00,2023-04-23 23:00:00,HYDRO_FLOOD,A,False,1,B003_R00080,1,B003,2023-04-22 07:00:00,UNCHANGED,NONE,,B003_F0019,B003_F0019,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B032,614E1550,2023-04-21 08:00:00,2023-04-24 09:00:00,2023-04-22 08:00:00,2023-04-22 13:00:00,,2023-04-19 08:00:00,2023-04-26 09:00:00,HYDRO_FLOOD,B,False,1,B032_R00076,1,B032,,UNCHANGED,NONE,,B032_F0018,B032_F0018,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B024,613E1540,2023-04-22 02:00:00,2023-04-24 10:00:00,2023-04-22 07:00:00,2023-04-22 15:00:00,,2023-04-20 02:00:00,2023-04-26 10:00:00,HYDRO_FLOOD,B,False,1,B024_R00084,1,B024,,UNCHANGED,NONE,,B024_F0013,B024_F0013,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B010,611E2360,2023-04-21 22:00:00,2023-04-23 08:00:00,2023-04-22 13:00:00,2023-04-22 18:00:00,2023-04-24 08:00:00,2023-04-19 22:00:00,2023-04-25 08:00:00,HYDRO_FLOOD,A,False,1,B010_R00052,1,B010,2023-04-24 08:00:00,UNCHANGED,NONE,,B010_F0016,B010_F0016,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B020,612E1940,2023-04-28 04:00:00,2023-04-29 08:00:00,2023-04-28 11:00:00,2023-04-28 17:00:00,2023-04-30 05:00:00,2023-04-26 04:00:00,2023-05-01 08:00:00,HYDRO_FLOOD,A,False,1,B020_R00036,1,B020,2023-04-30 05:00:00,UNCHANGED,NONE,,B020_F0015,B020_F0015,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B010,611E2360,2023-04-28 05:00:00,2023-04-29 10:00:00,2023-04-28 09:00:00,2023-04-28 19:00:00,2023-04-30 06:00:00,2023-04-26 05:00:00,2023-05-01 10:00:00,HYDRO_FLOOD,A,False,1,B010_R00053,1,B010,2023-04-30 06:00:00,UNCHANGED,NONE,,B010_F0017,B010_F0017,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B005,61113300,2023-04-28 03:00:00,2023-04-29 11:00:00,2023-04-28 11:00:00,2023-04-28 20:00:00,2023-04-30 10:00:00,2023-04-26 03:00:00,2023-05-01 11:00:00,HYDRO_FLOOD,A,False,1,B005_R00080,1,B005,2023-04-30 10:00:00,UNCHANGED,NONE,,B005_F0011,B005_F0011,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B011,611E2536,2023-04-28 02:00:00,2023-04-29 11:00:00,2023-04-28 06:00:00,2023-04-28 23:00:00,2023-04-29 22:00:00,2023-04-26 02:00:00,2023-05-01 11:00:00,HYDRO_FLOOD,A,False,1,B011_R00060,1,B011,2023-04-29 22:00:00,UNCHANGED,NONE,,B011_F0007,B011_F0007,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B033,61510100,2023-04-28 07:00:00,2023-04-29 15:00:00,2023-04-28 15:00:00,2023-04-29 01:00:00,2023-04-30 03:00:00,2023-04-26 07:00:00,2023-05-01 15:00:00,HYDRO_FLOOD,A,False,1,B033_R00120,1,B033,2023-04-30 03:00:00,UNCHANGED,NONE,,B033_F0017,B033_F0017,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B013,611E2820,2023-04-28 02:00:00,2023-04-29 12:00:00,2023-04-28 23:00:00,2023-04-29 04:00:00,2023-04-30 19:00:00,2023-04-26 02:00:00,2023-05-01 12:00:00,HYDRO_FLOOD,A,False,1,B013_R00069,1,B013,2023-04-30 19:00:00,UNCHANGED,NONE,,B013_F0008,B013_F0008,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B008,611E1460,2023-04-30 06:00:00,2023-04-30 08:00:00,2023-04-30 07:00:00,2023-04-30 11:00:00,2023-04-30 20:00:00,2023-04-28 06:00:00,2023-05-02 08:00:00,HYDRO_FLOOD,A,False,1,B008_R00112,1,B008,2023-04-30 20:00:00,UNCHANGED,NONE,,B008_F0012,B008_F0012,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B033,61510100,2023-05-04 19:00:00,2023-05-05 08:00:00,2023-05-05 01:00:00,2023-05-05 09:00:00,,2023-05-02 19:00:00,2023-05-07 08:00:00,HYDRO_FLOOD,B,False,1,B033_R00121,1,B033,,UNCHANGED,NONE,,B033_F0018,B033_F0018,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B022,612E2800,2023-05-04 16:00:00,2023-05-07 08:00:00,2023-05-04 23:00:00,2023-05-05 23:00:00,,2023-05-02 16:00:00,2023-05-09 08:00:00,HYDRO_FLOOD,B,False,1,B022_R00081,1,B022,,UNCHANGED,NONE,,B022_F0014,B022_F0014,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B018,611H2032,2023-05-05 16:00:00,2023-05-06 21:00:00,2023-05-05 21:00:00,2023-05-06 00:00:00,2023-05-07 21:00:00,2023-05-03 16:00:00,2023-05-08 21:00:00,HYDRO_FLOOD,A,False,1,B018_R00050,1,B018,2023-05-07 21:00:00,UNCHANGED,NONE,,B018_F0006,B018_F0006,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B019,612E1060,2023-05-06 02:00:00,2023-05-07 20:00:00,2023-05-06 05:00:00,2023-05-06 10:00:00,,2023-05-04 02:00:00,2023-05-09 20:00:00,HYDRO_FLOOD,B,False,1,B019_R00089,1,B019,,UNCHANGED,NONE,,B019_F0015,B019_F0015,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B007,611E0470,2023-05-06 07:00:00,2023-05-06 22:00:00,2023-05-06 08:00:00,2023-05-06 11:00:00,,2023-05-04 07:00:00,2023-05-08 22:00:00,HYDRO_FLOOD,B,False,1,B007_R00100,1,B007,,UNCHANGED,NONE,,B007_F0011,B007_F0011,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B010,611E2360,2023-05-05 22:00:00,2023-05-06 19:00:00,2023-05-06 09:00:00,2023-05-06 13:00:00,2023-05-07 17:00:00,2023-05-03 22:00:00,2023-05-08 19:00:00,HYDRO_FLOOD,A,False,1,B010_R00054,1,B010,2023-05-07 17:00:00,UNCHANGED,NONE,,B010_F0018,B010_F0018,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B008,611E1460,2023-05-06 09:00:00,2023-05-08 13:00:00,2023-05-06 15:00:00,2023-05-07 01:00:00,2023-05-07 19:00:00,2023-05-04 09:00:00,2023-05-10 13:00:00,HYDRO_FLOOD,A,False,1,B008_R00113,1,B008,2023-05-07 19:00:00,UNCHANGED,NONE,,B008_F0013,B008_F0013,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B007,611E0470,2023-05-08 07:00:00,2023-05-08 08:00:00,2023-05-08 12:00:00,2023-05-08 13:00:00,2023-05-08 21:00:00,2023-05-06 07:00:00,2023-05-10 08:00:00,HYDRO_FLOOD,A,False,1,B007_R00102,1,B007,2023-05-08 21:00:00,UNCHANGED,NONE,,B007_F0012,B007_F0012,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B024,613E1540,2023-05-09 03:00:00,2023-05-11 12:00:00,2023-05-10 03:00:00,2023-05-10 12:00:00,2023-05-12 05:00:00,2023-05-07 03:00:00,2023-05-13 12:00:00,HYDRO_FLOOD,A,False,1,B024_R00087,1,B024,2023-05-12 05:00:00,UNCHANGED,NONE,,B024_F0014,B024_F0014,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B006,61116100,2023-05-09 22:00:00,2023-05-11 08:00:00,2023-05-10 12:00:00,2023-05-10 19:00:00,2023-05-11 20:00:00,2023-05-07 22:00:00,2023-05-13 08:00:00,HYDRO_FLOOD,A,False,1,B006_R00075,1,B006,2023-05-11 20:00:00,UNCHANGED,NONE,,B006_F0017,B006_F0017,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
B013,611E2820,2023-05-09 22:00:00,2023-05-11 12:00:00,2023-05-10 12:00:00,2023-05-11 00:00:00,2023-05-11 10:00:00,2023-05-07 22:00:00,2023-05-13 12:00:00,HYDRO_FLOOD,A,False,1,B013_R00071,1,B013,2023-05-11 10:00:00,UNCHANGED,NONE,,B013_F0009,B013_F0009,1,UNCHANGED,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2023
